movie title,rating,worldwide total gross,release date,runtime (mins),production budget,domestic total gross
Say It Isn't So,R,12320393,3/23/01 0:00,110,25000000,5520393
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Scarlet Letter,R,N/A,10/13/95 0:00,135,46000000,10382407
Scary Movie,R,278019771,7/7/00 0:00,88,19000000,157019771
Scary Movie 2,R,141220678,7/4/01 0:00,83,45000000,71308997
Scary Movie 3,PG-13,220673217,10/24/03 0:00,90,48000000,110003217
Scary Movie 4,PG-13,178262620,4/14/06 0:00,83,45000000,90710620
Scary Movie 5,PG-13,78378744,4/12/13 0:00,85,20000000,32015787
Scenes From a Mall,R,N/A,2/22/91 0:00,87,3000000,9563393
Schindler's List,R,321306305,12/15/93 0:00,194,22000000,96065768
School for Scoundrels,PG-13,23947685,9/29/06 0:00,100,35000000,17807569
School of Rock,PG-13,131282949,10/3/03 0:00,110,35000000,81261177
Scooby-Doo,PG,275650703,6/14/02 0:00,86,84000000,153294164
Scorched,PG-13,8000,8/1/03 0:00,91,7000000,8000
The Score,R,113579918,7/13/01 0:00,123,68000000,71107711
The Scorpion King,PG-13,165333180,4/19/02 0:00,92,60000000,91047077
Scott Pilgrim vs. the World,PG-13,47664559,8/13/10 0:00,113,60000000,31524275
Scouts Guide to the Zombie Apocalypse,R,14860766,10/30/15 0:00,93,15000000,3703046
Scream,R,173046663,12/20/96 0:00,110,14000000,103046663
Scream 2,R,172363301,12/12/97 0:00,120,24000000,101363301
Scream 3,R,161834276,2/4/00 0:00,117,40000000,89143175
Scream 4,R,97138686,4/15/11 0:00,103,40000000,38180928
Screwballs,R,N/A,4/1/83 0:00,80,800000,2082215
Screwed,PG-13,7201701,5/12/00 0:00,82,10000000,7027345
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Sea Beast,Unrated,N/A,1/15/26 0:00,N/A,503000,814000
Sea Rex 3D: Journey to a Prehistoric World,Unrated,16004150,5/28/10 0:00,N/A,5000000,6096582
Seabiscuit,PG-13,148336445,7/25/03 0:00,129,87000000,120277854
Search and Destroy,R,N/A,4/28/95 0:00,90,4000000,389503
Season of the Witch,PG-13,91627228,1/7/11 0:00,98,40000000,24827228
The Second Best Exotic Marigold Hotel,PG,85978266,3/6/15 0:00,122,10000000,33078266
Secondhand Lions,PG,47902566,9/19/03 0:00,107,30000000,42070939
The Secret in their Eyes (2015),PG-13,32189727,11/20/15 0:00,111,19500000,20180155
The Secret Life of Bees,PG-13,39947322,10/17/08 0:00,110,11000000,37770162
The Secret Life of Walter Mitty,PG,188133322,12/25/13 0:00,114,90000000,58236838
The Secret of Kells,Unrated,739454,3/5/10 0:00,75,8000000,676775
Secret Window,PG-13,92913171,3/12/04 0:00,106,40000000,48022900
Secretariat,PG,60251371,10/8/10 0:00,116,35000000,59713955
Secrets & Lies,R,N/A,9/28/96 0:00,136,4500000,13417292
See No Evil,R,18564467,5/19/06 0:00,84,8000000,15032800
See Spot Run,PG,43057552,3/2/01 0:00,94,35000000,33357476
Seed of Chucky,R,24829644,11/12/04 0:00,87,12000000,17083732
Seeking a Friend for the End of the World,R,9636289,6/22/12 0:00,94,10000000,7078738
Self/Less,PG-13,30523226,7/10/15 0:00,117,26000000,12279691
Selma,PG-13,66787908,12/25/14 0:00,127,20000000,52076908
September Dawn,R,N/A,8/24/07 0:00,110,11000000,1066555
Serenity,PG-13,38869464,9/30/05 0:00,119,39000000,25514517
Sergeant York,Unrated,N/A,7/2/41 0:00,134,1400000,16361885
Serial Mom,R,N/A,4/13/94 0:00,93,13000000,7820688
Serving Sara,PG-13,20146150,8/23/02 0:00,100,29000000,16930185
Set It Off,R,41590886,11/8/96 0:00,123,9000000,36461139
Seven,R,327311859,9/22/95 0:00,127,33000000,100125643
Seven Pounds,PG-13,168168201,12/19/08 0:00,118,55000000,69951824
Seven Psychopaths,R,19422261,10/12/12 0:00,109,15000000,15024049
Seventh Son,PG-13,114178613,2/6/15 0:00,102,95000000,17223265
Sex and the City,R,415253641,5/30/08 0:00,135,65000000,152647258
Sex and the City 2,R,288347692,5/27/10 0:00,147,100000000,95347692
Sex and Zen 3D: Extreme Ecstasy,Unrated,6369363,8/12/11 0:00,129,3500000,153215
Sex Drive,R,18755936,10/17/08 0:00,109,19000000,8402485
Sex Tape,R,126069509,7/18/14 0:00,94,40000000,38543473
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Sgt. Pepper's Lonely Hearts Club Band,PG,N/A,7/21/78 0:00,113,18000000,20378470
Shade,R,25032,4/9/04 0:00,95,10000000,25032
Shadowlands,PG,N/A,12/31/93 0:00,130,22000000,25842377
Shadows and Fog,PG-13,N/A,3/20/92 0:00,85,14000000,2735731
Shaft,R,107196498,6/16/00 0:00,127,46000000,70334258
Shakes the Clown,R,N/A,3/13/92 0:00,87,1400000,115103
Shakespeare in Love,R,289317794,12/11/98 0:00,123,25000000,100317794
Shall We Dance,PG-13,170128460,10/15/04 0:00,95,50000000,57890460
Shallow Grave,R,N/A,2/10/95 0:00,94,2500000,2079569
Shallow Hal,PG-13,141069860,11/9/01 0:00,113,40000000,70839203
Shanghai Knights,PG-13,88323487,2/7/03 0:00,114,50000000,60476872
Shanghai Noon,PG-13,99274467,5/26/00 0:00,110,55000000,56937502
Shanghai Surprise,PG-13,N/A,8/29/86 0:00,97,17000000,2315683
Shark Night 3D,PG-13,40136479,9/2/11 0:00,95,25000000,18877153
Shark Tale,PG,367275019,10/1/04 0:00,90,75000000,160861908
The Shawshank Redemption,R,N/A,9/23/94 0:00,142,25000000,28341469
She's All That,PG-13,103166989,1/29/99 0:00,95,10000000,63366989
She's Out of My League,R,49779728,3/12/10 0:00,104,20000000,32010860
She's the Man,PG-13,57194667,3/17/06 0:00,105,20000000,33741133
Sherlock Holmes,PG-13,524028679,12/25/09 0:00,134,90000000,209028679
The Shining,R,N/A,5/23/80 0:00,146,19000000,44017374
The Shipping News,R,24690441,12/25/01 0:00,111,38000000,11434216
Shoot 'Em Up,R,26820641,9/7/07 0:00,80,39000000,12807139
Shooter,R,95696996,3/23/07 0:00,124,61000000,47003582
Shortcut to Happiness (a.k.a. The Devil and Daniel Webster),PG-13,605294,7/13/07 0:00,105,35000000,N/A
Showgirls,NC-17,N/A,9/22/95 0:00,97,45000000,20350754
Showtime,PG-13,77741732,3/15/02 0:00,95,85000000,38082712
Shrek,PG,484409218,5/16/01 0:00,90,60000000,267665011
Shrek 2,PG,919838758,5/19/04 0:00,93,150000000,441226247
Shrek Forever After,PG,752600867,5/21/10 0:00,93,165000000,238736787
Shrek the Third,PG,798958162,5/18/07 0:00,92,160000000,322719944
Shutter Island,R,294804195,2/19/10 0:00,138,80000000,128012934
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Sicario,R,84025816,9/18/15 0:00,121,30000000,46889293
Sicko,PG-13,36088109,6/22/07 0:00,123,9000000,24540079
Sid and Nancy,R,N/A,10/17/86 0:00,112,4000000,2826523
Side Effects,R,N/A,9/9/05 0:00,98,30000000,2216
Sideways,R,109706931,10/22/04 0:00,123,16000000,71503593
The Siege,R,116672912,11/6/98 0:00,116,70000000,40981289
Signs,PG-13,408247917,8/2/02 0:00,107,72000000,227966634
The Silence of the Lambs,R,272742922,2/14/91 0:00,118,19000000,130742922
Silent Fall,R,N/A,10/28/94 0:00,101,30000000,3180674
Silent Hill,R,97607453,4/21/06 0:00,120,50000000,46982632
Silent Hill: Revelation 3D,R,52302796,10/26/12 0:00,94,20000000,17529157
Silver Linings Playbook,R,236412453,11/16/12 0:00,122,21000000,132092958
Simply Irresistible,PG-13,N/A,2/5/99 0:00,94,6000000,4398989
The Simpsons Movie,PG-13,527071022,7/27/07 0:00,87,75000000,183135014
Sin City,R,158753820,4/1/05 0:00,125,40000000,74103820
Sinbad: Legend of the Seven Seas,PG,80767884,7/2/03 0:00,86,60000000,26483452
A Single Man,R,24964890,12/11/09 0:00,99,7000000,9176000
Sinister,R,77712439,10/12/12 0:00,110,3000000,48086903
Sinister 2,R,52882018,8/21/15 0:00,97,10000000,27740955
The Sisterhood of the Traveling Pants,PG,42013878,6/1/05 0:00,119,25000000,39053061
The Sisterhood of the Traveling Pants 2,PG-13,44352417,8/6/08 0:00,117,27000000,44089964
Sisters,R,105011053,12/18/15 0:00,118,30000000,87044645
The Sitter,R,34942188,12/9/11 0:00,100,25000000,30441326
The Sixth Sense,PG-13,672806292,8/6/99 0:00,107,40000000,293506292
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Skeleton Key,PG-13,91974818,8/12/05 0:00,104,43000000,47907715
Skinless,Unrated,N/A,3/8/14 0:00,80,2000,400
The Skulls,PG-13,50802120,3/31/00 0:00,107,35000000,35046120
Sky Bandits,PG,N/A,10/31/86 0:00,105,18000000,2295500
Sky Captain and the World of Tomorrow,PG,57958696,9/17/04 0:00,107,70000000,37762677
Sky High,PG,86369815,7/29/05 0:00,102,35000000,63946815
Skyfall,PG-13,1108561013,11/9/12 0:00,143,200000000,304360277
Skyline,PG-13,66821036,11/12/10 0:00,100,10000000,21393620
Slacker,R,N/A,7/5/91 0:00,97,23000,1228108
Slackers,R,6413915,2/1/02 0:00,86,14000000,5285941
Sleeper,PG,N/A,12/17/73 0:00,89,2000000,18344729
Sleeping with the Enemy,R,174999005,2/8/91 0:00,99,19000000,101599005
Sleepless in Seattle,PG,227799884,6/25/93 0:00,105,21000000,126680884
Sleepy Hollow,R,206071502,11/19/99 0:00,105,100000000,101071502
Sliding Doors,PG-13,N/A,4/24/98 0:00,99,6000000,11841544
Sling Blade,R,N/A,11/29/96 0:00,135,1000000,24444121
Slither,R,12834936,3/31/06 0:00,96,15000000,7802450
Slumdog Millionaire,R,377910544,11/12/08 0:00,120,15000000,141319928
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Small Time Crooks,PG,29934477,5/19/00 0:00,95,25000000,17266359
Smokin' Aces,R,57103895,1/26/07 0:00,108,17000000,35787686
The Smurfs,PG,563749323,7/29/11 0:00,86,110000000,142614158
The Smurfs 2,PG,347545360,7/31/13 0:00,105,105000000,71017784
Snake Eyes,R,103891409,8/7/98 0:00,98,73000000,55591409
Snakes on a Plane,R,62022014,8/18/06 0:00,106,33000000,34020814
Snoop Dogg's Hood of Horror,R,N/A,5/4/07 0:00,84,5000000,25900
Snow Day,PG,62464731,2/11/00 0:00,89,13000000,60020107
Snow Dogs,PG,115035090,1/18/02 0:00,99,33000000,81172560
Snow Falling on Cedars,PG-13,23049593,12/22/99 0:00,127,35000000,14417593
Snow Flower and the Secret Fan,PG-13,11348205,7/15/11 0:00,120,6000000,1348205
Snow White and the Huntsman,PG-13,396592829,6/1/12 0:00,127,170000000,155332381
Snow White and the Seven Dwarfs,G,N/A,12/21/37 0:00,83,1499000,66596803
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Social Network,PG-13,224920315,10/1/10 0:00,120,40000000,96962694
Solaris,PG-13,30002758,11/27/02 0:00,95,47000000,14973382
Soldier,R,N/A,10/23/98 0:00,99,60000000,14594226
Solitary Man,R,5178582,5/21/10 0:00,90,15000000,4360548
Someone Like You,PG-13,38689940,3/30/01 0:00,97,23000000,27343067
Something Borrowed,PG-13,60183821,5/6/11 0:00,103,35000000,39046489
Something's Gotta Give,PG-13,266728738,12/12/03 0:00,128,80000000,124728738
Somewhere,R,13936909,12/22/10 0:00,98,7000000,1785645
Son of the Mask,PG,57552641,2/18/05 0:00,86,84000000,17018422
The Sorcerer's Apprentice,PG,215283742,7/14/10 0:00,111,150000000,63150991
Sorority Boys,R,12517488,3/22/02 0:00,93,12000000,10200032
Sorority Row,R,27206120,9/11/09 0:00,101,12500000,11965282
Soul Food,R,N/A,9/26/97 0:00,114,7500000,43700855
Soul Plane,R,14822346,5/28/04 0:00,86,16000000,14190750
Soul Surfer,PG,47088990,4/8/11 0:00,105,18000000,43853424
Soul Survivors,PG-13,4299141,9/7/01 0:00,84,17000000,3111545
The Sound of Music,G,N/A,3/2/65 0:00,174,8199999,158671368
A Sound of Thunder,PG-13,11665465,9/2/05 0:00,103,80000000,1900451
Source Code,PG-13,147332697,4/1/11 0:00,94,32000000,54712227
"South Park - Bigger, Longer and Uncut",R,83137603,6/30/99 0:00,80,21000000,52037603
Southpaw,R,91709679,7/24/15 0:00,123,30000000,52421953
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Space Chimps,G,64834964,7/18/08 0:00,81,37000000,30105968
Space Cowboys,PG-13,128884132,8/4/00 0:00,130,65000000,90464773
Spacehunter: Adventures in the Forbidden Zone,PG,N/A,5/20/83 0:00,90,14400000,16478265
Spanglish,PG-13,55041367,12/17/04 0:00,111,80000000,42726869
Spanking the Monkey,Unrated,N/A,7/15/94 0:00,100,200000,1359736
Sparkle (2012),PG-13,24637469,8/17/12 0:00,120,14000000,24397469
Spartacus,Unrated,N/A,10/8/60 0:00,184,12000000,1830650
Spawn,PG-13,87840042,8/1/97 0:00,93,40000000,54870175
The Specialist,R,170362582,10/7/94 0:00,110,45000000,57362582
Spectre,PG-13,880674609,11/6/15 0:00,148,245000000,200074609
Speed,R,350448145,6/10/94 0:00,116,30000000,121248145
Speed 2: Cruise Control,PG-13,164508066,6/13/97 0:00,121,160000000,48608066
Speed Racer,PG,93945766,5/9/08 0:00,135,120000000,43945766
Sphere,PG-13,N/A,2/13/98 0:00,152,80000000,37020277
Spider,R,5808941,12/20/02 0:00,98,10000000,1642483
Spider-Man,PG-13,821708551,5/3/02 0:00,121,139000000,403706375
Spider-Man 2,PG-13,783766341,6/30/04 0:00,127,200000000,373585825
Spider-Man 3,PG-13,890871626,5/4/07 0:00,140,258000000,336530303
The Spiderwick Chronicles,PG,162839667,2/14/08 0:00,97,90000000,71195053
Spirit: Stallion of the Cimarron,G,122563539,5/24/02 0:00,82,80000000,73280117
Splice,R,26857459,6/4/10 0:00,104,30000000,17010170
Split: A Deeper Divide,Unrated,N/A,10/12/12 0:00,75,150000,2338
The SpongeBob Movie: Sponge Out of Water,PG,323436538,2/6/15 0:00,93,74000000,162994032
The SpongeBob SquarePants Movie,PG,140161792,11/19/04 0:00,90,30000000,85417988
Spring Breakers,R,31724284,3/15/13 0:00,94,5000000,14124284
Spring Forward,R,N/A,12/8/00 0:00,110,2000000,117471
Spy,R,235666219,6/5/15 0:00,120,65000000,110825712
Spy Game,R,143049560,11/21/01 0:00,126,115000000,62362560
Spy Hard,PG-13,N/A,5/24/96 0:00,85,18000000,26960191
Spy Kids,PG,147934180,3/30/01 0:00,88,35000000,112719001
Spy Kids 2: The Island of Lost Dreams,PG,119723358,8/7/02 0:00,100,38000000,85846429
Spy Kids 3D: Game Over,PG,197011982,7/25/03 0:00,85,38000000,111761982
Spy Kids: All the Time in the World,PG,85564310,8/19/11 0:00,88,27000000,38538188
The Spy Next Door,PG,45236543,1/15/10 0:00,92,28000000,24307086
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Squid and the Whale,R,11098131,10/5/05 0:00,81,1500000,7372734
A Star Is Born,PG,N/A,9/29/54 0:00,181,5019770,4335968
Star Trek,PG-13,385680446,5/8/09 0:00,126,150000000,257730019
Star Trek II: The Wrath of Khan,PG,N/A,6/4/82 0:00,112,11200000,78912963
Star Trek Into Darkness,PG-13,467381584,5/16/13 0:00,123,190000000,228778661
Star Trek: Generations,PG,118071125,11/18/94 0:00,117,35000000,75671125
Star Trek: Insurrection,PG,112587658,12/11/98 0:00,103,58000000,70187658
Star Trek: Nemesis,PG-13,67312826,12/13/02 0:00,116,60000000,43254409
Star Trek: The Motion Picture,G,N/A,12/7/79 0:00,132,35000000,82258456
Star Wars,PG,775398007,5/25/77 0:00,121,11000000,307263857
Star Wars: Episode I - The Phantom Menace,PG,1027044677,5/19/99 0:00,133,115000000,431088295
Star Wars: Episode II - Attack of the Clones,PG,649398328,5/16/02 0:00,132,115000000,302191252
Star Wars: Episode III - Revenge of the Sith,PG-13,848754768,5/19/05 0:00,146,113000000,380270577
Star Wars: The Force Awakens,PG-13,2065532841,12/18/15 0:00,136,245000000,935832841
Stardust,PG-13,135560026,8/10/07 0:00,128,70000000,38634938
Stardust Memories,PG,N/A,9/26/80 0:00,91,10000000,10389003
Starship Troopers,R,121214377,11/7/97 0:00,130,105000000,54814377
Starsky and Hutch,PG-13,170268750,3/5/04 0:00,97,60000000,88237754
The Statement,R,765637,12/12/03 0:00,120,27000000,765637
"Steal Big, Steal Little",PG-13,N/A,9/29/95 0:00,134,35000000,3150170
Stealth,PG-13,76932872,7/29/05 0:00,121,135000000,32116746
Steamboy,PG-13,10870198,3/18/05 0:00,126,22000000,468867
Steel,PG-13,N/A,8/15/97 0:00,97,16000000,1710972
Step Brothers,R,128107642,7/25/08 0:00,95,65000000,100468793
Step Up,PG-13,114194847,8/11/06 0:00,98,12000000,65328121
Step Up 3-D,PG-13,159291809,8/6/10 0:00,97,30000000,42400223
Step Up Revolution,PG-13,140470746,7/27/12 0:00,100,33000000,35074677
The Stepfather (2009),PG-13,31198531,10/16/09 0:00,101,20000000,29062561
The Stepford Wives,PG-13,102001626,6/11/04 0:00,93,90000000,59484742
Stepmom,PG-13,159710793,12/25/98 0:00,125,50000000,91137662
Steve Jobs,R,34441873,10/9/15 0:00,122,30000000,17766658
Stigmata,R,89446268,9/10/99 0:00,102,29000000,50046268
Still Alice,PG-13,43884652,1/16/15 0:00,101,5000000,18754371
Stir of Echoes,R,N/A,9/10/99 0:00,99,12000000,21142914
Stoker,R,12077441,3/1/13 0:00,N/A,12000000,1714221
Stolen Summer,PG,163348,3/22/02 0:00,91,1800000,134736
Stomp the Yard,PG-13,75511123,1/12/07 0:00,115,13000000,61356221
Stone,R,9479718,10/8/10 0:00,105,22000000,1810078
Stop-Loss,R,11207130,3/28/08 0:00,113,25000000,10915744
The Story of Us,R,58900031,10/15/99 0:00,95,50000000,27100031
Straight Outta Compton,R,201634991,8/14/15 0:00,147,28000000,161197785
Straight to Hell,R,N/A,6/26/87 0:00,86,1000000,210200
Strange Days,R,N/A,10/6/95 0:00,145,42000000,7959291
Stranger Than Fiction,PG-13,53653224,11/10/06 0:00,105,30000000,40660952
The Strangers,R,82391145,5/30/08 0:00,107,9000000,52597610
Straw Dogs (2011),R,10324441,9/16/11 0:00,105,25000000,10324441
Street Fighter,PG-13,99423521,12/23/94 0:00,162,35000000,33423521
Street Kings,R,65572887,4/11/08 0:00,107,20000000,26418667
Stuart Little,PG,300135367,12/17/99 0:00,84,133000000,140035367
Stuart Little 2,PG,169956806,7/19/02 0:00,70,120000000,64956806
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Sucker Punch,PG-13,89792502,3/25/11 0:00,120,82000000,36392502
Sugar & Spice,PG-13,16908947,1/26/01 0:00,84,27000000,13305101
Suicide Kings,R,N/A,4/17/98 0:00,106,5000000,1740156
The Sum of All Fears,PG-13,193921372,5/31/02 0:00,118,68000000,118907036
Summer Catch,PG-13,19772447,8/24/01 0:00,104,34000000,19753553
Summer of Sam,R,N/A,7/2/99 0:00,142,22000000,19288130
Sunset,R,N/A,4/29/88 0:00,106,16000000,4594452
Super,R,327716,4/1/11 0:00,90,2500000,327716
The Super,R,N/A,10/4/91 0:00,95,22000000,11000863
Super 8,PG-13,260095986,6/10/11 0:00,112,50000000,127004179
Super Mario Bros.,PG,N/A,5/28/93 0:00,104,48000000,20915465
Super Size Me,PG-13,20641054,5/7/04 0:00,98,65000,11536423
Super Troopers,R,23182223,2/15/02 0:00,103,3000000,18492362
Superbad,R,169871719,8/17/07 0:00,114,20000000,121463226
Superman,PG,300218018,12/15/78 0:00,143,55000000,134218018
Superman II,PG,N/A,6/19/81 0:00,128,54000000,108185706
Superman IV: The Quest for Peace,PG,N/A,7/24/87 0:00,90,17000000,15681020
Superman Returns,PG-13,391081192,6/28/06 0:00,154,270000000,200081192
Supernova,PG-13,14828081,1/14/00 0:00,91,90000000,14230455
Superstar,PG-13,N/A,10/8/99 0:00,82,34000000,30636478
"Surfer, Dude",R,52132,9/5/08 0:00,88,6000000,52132
Surrogates,PG-13,122444772,9/25/09 0:00,89,80000000,38577772
Surviving Picasso,R,N/A,9/20/96 0:00,125,16000000,2021348
Suspect Zero,R,11416075,8/27/04 0:00,100,27000000,8725813
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Sweeney Todd: The Demon Barber of Fleet Street,R,152523164,12/21/07 0:00,116,50000000,52898073
Sweet Home Alabama,PG-13,180622424,9/27/02 0:00,102,30000000,127223418
Sweet Land,PG,1774931,10/13/06 0:00,110,1000000,1706325
The Sweetest Thing,R,68696770,4/12/02 0:00,84,43000000,24718164
Swept Away,R,598645,10/11/02 0:00,90,10000000,598645
SwimFan,PG-13,34411240,9/6/02 0:00,86,10000000,28564995
Swing Vote,PG-13,17634313,8/1/08 0:00,100,21000000,16289867
Swingers,R,N/A,10/18/96 0:00,96,200000,4555020
The Switch,PG-13,49830607,8/20/10 0:00,100,19000000,27779426
Swordfish,R,147080413,6/8/01 0:00,99,102000000,69772969
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
"Synecdoche, New York",R,4393681,10/24/08 0:00,124,20000000,3083538
Syriana,R,93974620,11/23/05 0:00,126,50000000,50824620
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Tailor of Panama,R,28008462,3/30/01 0:00,109,21000000,13729742
Take Shelter,R,3099314,9/30/11 0:00,120,5000000,1730296
Taken,PG-13,226830568,1/30/09 0:00,93,25000000,145000989
Taken 2,PG-13,376141306,10/5/12 0:00,91,45000000,139854287
Taken 3,PG-13,326479141,1/9/15 0:00,109,48000000,89256424
Takers,PG-13,69055695,8/27/10 0:00,107,32000000,57744720
Taking Lives,R,65470529,3/19/04 0:00,100,45000000,32682342
The Taking of Beverly Hills,R,N/A,10/11/91 0:00,96,19000000,939277
The Taking of Pelham 1 2 3,R,150166126,6/12/09 0:00,121,100000000,65452312
Taking Woodstock,R,9975737,8/26/09 0:00,121,30000000,7460204
The Tale of Despereaux,G,86947965,12/19/08 0:00,87,60000000,50877145
The Talented Mr. Ripley,R,128798265,12/25/99 0:00,139,40000000,81298265
Tall Tale,PG,11047627,3/24/95 0:00,97,32000000,8247627
Talladega Nights: The Ballad of Ricky Bobby,PG-13,162966177,8/4/06 0:00,110,72500000,148213377
Tamara,R,N/A,2/3/06 0:00,98,3500000,206871
Tammy,R,100525432,7/2/14 0:00,96,20000000,84525432
Tangled,PG,591794936,11/24/10 0:00,100,260000000,200821936
Tank Girl,R,N/A,3/31/95 0:00,103,25000000,4064495
Tarnation,Unrated,592014,10/6/04 0:00,88,220,592014
Tarzan,G,448191819,6/16/99 0:00,88,130000000,171091819
Taxi,PG-13,68895435,10/6/04 0:00,97,25000000,36611066
Taxi 3,Unrated,65497208,5/30/03 0:00,84,1300000,497208
The Taxman,R,N/A,9/17/99 0:00,104,3500000,9871
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Tea with Mussolini,PG,N/A,5/14/99 0:00,117,12000000,14401563
Teaching Mrs. Tingle,PG-13,N/A,8/20/99 0:00,95,13000000,8951935
Team America: World Police,R,50907422,10/15/04 0:00,105,32000000,32786074
Tears of the Sun,R,86468162,3/7/03 0:00,118,75000000,43734876
Ted,R,549368315,6/29/12 0:00,106,50000000,218815487
Ted 2,R,216691733,6/26/15 0:00,115,68000000,81476385
Teenage Mutant Ninja Turtles,PG,201965915,3/30/90 0:00,93,13500000,135265915
Teenage Mutant Ninja Turtles (2014),PG-13,493333584,8/8/14 0:00,101,125000000,191204754
Teenage Mutant Ninja Turtles II,PG,N/A,3/22/91 0:00,88,25000000,78656813
Teenage Mutant Ninja Turtles III,PG,N/A,3/19/93 0:00,95,21000000,42273609
Telling Lies in America,PG-13,N/A,10/17/97 0:00,101,4000000,318809
The Tempest,PG-13,346594,12/10/10 0:00,110,20000000,277943
Tenacious D in: The Pick of Destiny,R,13908762,11/22/06 0:00,90,20000000,8334575
The Terminal,PG-13,219417255,6/18/04 0:00,128,60000000,77872883
Terminal Velocity,PG-13,N/A,9/23/94 0:00,102,50000000,16487349
The Terminator,R,78371200,10/26/84 0:00,107,6400000,38371200
Terminator 2: Judgment Day,R,519843345,7/3/91 0:00,137,102000000,204843345
Terminator 3: Rise of the Machines,R,433371112,7/2/03 0:00,109,200000000,150371112
Terminator Salvation,PG-13,371353001,5/21/09 0:00,114,200000000,125322469
Terminator: Genisys,PG-13,440603537,7/1/15 0:00,126,155000000,89760956
Terms of Endearment,PG,N/A,11/23/83 0:00,131,8000000,108423489
The Texas Chainsaw Massacre,R,107071655,10/17/03 0:00,90,9500000,80571655
The Texas Chainsaw Massacre 2,R,N/A,8/22/86 0:00,89,4700000,8025872
The Texas Chainsaw Massacre: The Beginning,R,51764406,10/6/06 0:00,84,16000000,39517763
Texas Rangers (2001),PG-13,623374,11/30/01 0:00,93,38000000,623374
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Thank You for Smoking,R,39323027,3/17/06 0:00,92,6500000,24793509
That Awkward Moment,R,40468955,1/31/14 0:00,94,8000000,26068955
That Man: Peter Berlin,Unrated,N/A,1/13/06 0:00,80,65000,55398
That's My Boy,R,57719093,6/15/12 0:00,114,70000000,36931089
Thelma and Louise,R,N/A,5/24/91 0:00,129,16500000,45360915
The Theory of Everything,PG-13,123726688,11/7/14 0:00,123,15000000,35893537
There Be Dragons,PG-13,1069334,5/6/11 0:00,120,36000000,1069334
There Will Be Blood,R,76181545,12/26/07 0:00,158,25000000,40222514
There's Something About Mary,R,369884651,7/15/98 0:00,119,23000000,176484651
The Thin Red Line,R,98126565,12/25/98 0:00,170,52000000,36400491
The Thing (2011),R,27428670,10/14/11 0:00,N/A,38000000,16928670
The Thing Called Love,PG-13,N/A,8/27/93 0:00,116,14000000,1029721
Think Like a Man,PG-13,96070507,4/20/12 0:00,122,12000000,91547205
Think Like a Man Too,PG-13,70181428,6/20/14 0:00,106,24000000,65182182
Thirteen,R,10128960,8/20/03 0:00,95,2000000,4601043
Thirteen Days,PG-13,66579890,12/22/00 0:00,147,80000000,34592089
Thirteen Ghosts,R,68467960,10/26/01 0:00,91,42000000,41867960
The Thirteenth Floor,R,18564088,5/28/99 0:00,100,16000000,11916661
This Christmas,PG-13,49778552,11/21/07 0:00,117,13000000,49121934
This Is 40,R,88058786,12/21/12 0:00,133,35000000,67544505
This is the End,R,126041322,6/12/13 0:00,107,32000000,101470202
This is Where I Leave You,R,41296320,9/19/14 0:00,103,19800000,34296320
This Means War,PG-13,156491279,2/17/12 0:00,97,65000000,54760791
The Thomas Crown Affair,R,124305181,8/6/99 0:00,113,48000000,69305181
Thor,PG-13,449326618,5/6/11 0:00,115,150000000,181030624
Thor: The Dark World,PG-13,644602516,11/8/13 0:00,120,170000000,206362140
A Thousand Words,PG-13,22044277,3/9/12 0:00,91,40000000,18450127
Thr3e,PG-13,1420418,1/5/07 0:00,101,2400000,1008849
The Three Burials of Melquiades Estrada,R,9045364,12/14/05 0:00,121,15000000,5027684
Three Kings,R,107752036,10/1/99 0:00,114,75000000,60652036
Three Men and a Baby,PG,N/A,11/25/87 0:00,102,11000000,167780960
The Three Musketeers (2011),PG-13,132274484,10/21/11 0:00,110,75000000,20374484
The Three Stooges,PG,54819301,4/13/12 0:00,92,30000000,44338224
Three to Tango,PG-13,N/A,10/22/99 0:00,98,20000000,10570375
Thunderbirds,PG,28283637,7/30/04 0:00,95,57000000,6880917
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Tigger Movie,G,96159800,2/11/00 0:00,77,30000000,45554533
